id,city,anchor_account_id,slot,count
36935826,北京市,349740505,2022-03-01 09:14,61
36935827,北京市,349740505,2022-03-01 09:15,69
36935828,北京市,349740505,2022-03-01 09:16,96
36935829,北京市,349740505,2022-03-01 09:17,71
36935830,北京市,349740505,2022-03-01 09:18,93
36935831,北京市,349740505,2022-03-01 09:19,72
36935832,北京市,349740505,2022-03-01 09:20,89
36935833,北京市,349740505,2022-03-01 09:21,82
36935834,北京市,349740505,2022-03-01 09:22,79
36935835,北京市,349740505,2022-03-01 09:23,83
36935836,北京市,349740505,2022-03-01 09:24,83
36935837,北京市,349740505,2022-03-01 09:25,87
36935838,北京市,349740505,2022-03-01 09:26,102
36935839,北京市,349740505,2022-03-01 09:27,95
36935840,北京市,349740505,2022-03-01 09:28,93
36935841,北京市,349740505,2022-03-01 09:29,112
36935842,北京市,349740505,2022-03-01 09:30,124
36935843,北京市,349740505,2022-03-01 09:31,154
36935844,北京市,349740505,2022-03-01 09:32,149
36935845,北京市,349740505,2022-03-01 09:33,114
36935846,北京市,349740505,2022-03-01 09:34,123
36935847,北京市,349740505,2022-03-01 09:35,154
36935848,北京市,349740505,2022-03-01 09:36,147
36935849,北京市,349740505,2022-03-01 09:37,141
36935850,北京市,349740505,2022-03-01 09:38,137
36935851,北京市,349740505,2022-03-01 09:39,170
36935852,北京市,349740505,2022-03-01 09:40,161
36935853,北京市,349740505,2022-03-01 09:41,154
36935854,北京市,349740505,2022-03-01 09:42,160
36935855,北京市,349740505,2022-03-01 09:43,170
36935856,北京市,349740505,2022-03-01 09:44,147
36935857,北京市,349740505,2022-03-01 09:45,113
36935858,北京市,349740505,2022-03-01 09:46,108
36935859,北京市,349740505,2022-03-01 09:47,98
36935860,北京市,349740505,2022-03-01 09:48,87
36935861,北京市,349740505,2022-03-01 09:49,80
36935862,北京市,349740505,2022-03-01 09:50,70
36935863,北京市,349740505,2022-03-01 09:51,95
36935864,北京市,349740505,2022-03-01 09:52,102
36935865,北京市,349740505,2022-03-01 09:53,76
